site_abbrev,site,date,iteration,time,observer,temp,hum,wind,plant_codon,plants_per_m2,patch_size,field notes,Multiplier,specimen_ID,Voucher Present,Project,insect_order,Misc Group,insect_family,insect_subfamily,insect_tribe,insect_genus,insect_subgenus,insect_species,insect_spp,Sex,lab notes,det_by,box,transect,Country,State,County,Latitude,Longitude,Elevation,tblPlants.Order,tblPlants.Family,tblPlants.Genus,tblPlants.Species,NonPlantDescription
AN,Ankeny Refuge,20200527,MID,1100,David Cappaert,,,,ERILAN,170,235,,1,DC_20200527_44,,Network,Hemiptera,,unknown,,,Hemiptera,,ms,Hemiptera ms,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200527,MID,910,David Cappaert,,,,HYPRAD,32,62,,1,DC_20200527_23,,Network,Hemiptera,,unknown,,,Hemiptera,,ms,Hemiptera ms,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_35,,Network,Hymenoptera,,Andrenidae,,,Andrena,,ms18,Andrena ms18,,,det. E. Brown,5,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_36,,Network,Hymenoptera,,Andrenidae,,,Andrena,,ms18,Andrena ms18,,,det. E. Brown,5,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_33,,Network,Hymenoptera,,Andrenidae,,,Andrena,,ms24,Andrena ms24,,,det. E. Brown,5,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_38,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_39,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_40,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_41,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_42,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_43,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_44,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_45,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_46,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_47,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_48,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_49,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,3,DD_20200603_50,,Network,Hymenoptera,,Apidae,,,Apis,,mellifera,Apis mellifera,,,det. E. Brown,1,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_31,,Network,Hymenoptera,,Halictidae,,,Lasioglossum,,olympiae,Lasioglossum olympiae,,,det. E. Brown,3,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_34,,Network,Hymenoptera,,Halictidae,,,Lasioglossum,,olympiae,Lasioglossum olympiae,,,det. E. Brown,3,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_37,,Network,Hymenoptera,,Halictidae,,,Lasioglossum,,olympiae,Lasioglossum olympiae,,,det. E. Brown,3,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_51,,Network,Hymenoptera,,Halictidae,,,Lasioglossum,,sisymbrii,Lasioglossum sisymbrii,,,det. E. Brown,3,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_67,,Network,Hymenoptera,,Halictidae,,,Lasioglossum,,sisymbrii,Lasioglossum sisymbrii,,,det. E. Brown,3,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_32,,Network,Hymenoptera,,Halictidae,,,Lasioglossum,,sisymbrii,Lasioglossum sisymbrii,,,det. E. Brown,3,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_55,,Network,Diptera,,Anthomyiidae,,,Anthomyiidae,,ms1,Anthomyiidae ms1,,,det. S. Fitzgerald,12,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_56,,Network,Diptera,,Anthomyiidae,,,Anthomyiidae,,ms1,Anthomyiidae ms1,,,det. S. Fitzgerald,12,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_57,,Network,Diptera,,Anthomyiidae,,,Anthomyiidae,,ms1,Anthomyiidae ms1,,,det. S. Fitzgerald,12,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_58,,Network,Diptera,,Anthomyiidae,,,Anthomyiidae,,ms1,Anthomyiidae ms1,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_59,,Network,Diptera,,Anthomyiidae,,,Anthomyiidae,,ms1,Anthomyiidae ms1,,,det. S. Fitzgerald,12,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_76,,Network,Diptera,,Anthomyiidae,,,Anthomyiidae,,ms1,Anthomyiidae ms1,,,det. S. Fitzgerald,12,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_77,,Network,Diptera,,Anthomyiidae,,,Anthomyiidae,,ms1,Anthomyiidae ms1,,,det. S. Fitzgerald,12,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_78,,Network,Diptera,,Anthomyiidae,,,Anthomyiidae,,ms1,Anthomyiidae ms1,,,det. S. Fitzgerald,12,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_71,,Network,Diptera,,Calliphoridae,Calliphorinae,,Calliphora,,latifrons,Calliphora latifrons,,,det. S. Fitzgerald,11,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_72,,Network,Diptera,,Calliphoridae,Calliphorinae,,Calliphora,,latifrons,Calliphora latifrons,,,det. S. Fitzgerald,11,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_73,,Network,Diptera,,Calliphoridae,Calliphorinae,,Calliphora,,latifrons,Calliphora latifrons,,,det. S. Fitzgerald,11,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,"""BEE LIKE SYRPHID""",1,DD_20200603_65,,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,arbustorum,Eristalis arbustorum,,,det. S. Fitzgerald,10,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_66,,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,arbustorum,Eristalis arbustorum,,,det. S. Fitzgerald,10,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_68,,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,hirta,Eristalis hirta,,,det. S. Fitzgerald,10,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_79,,Network,Diptera,,Ephydrididae,Hydrelliinae,,Hydrellia,,ms1,Hydrellia ms1,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_80,,Network,Diptera,,Ephydrididae,Hydrelliinae,,Hydrellia,,ms1,Hydrellia ms1,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_81,,Network,Diptera,,Ephydrididae,Hydrelliinae,,Hydrellia,,ms1,Hydrellia ms1,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_82,,Network,Diptera,,Ephydrididae,Hydrelliinae,,Hydrellia,,ms1,Hydrellia ms1,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_53,,Network,Diptera,,Ephydrididae,Hydrelliinae,,Hydrellia,,ms1,Hydrellia ms1,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_54,,Network,Diptera,,Ephydrididae,Hydrelliinae,,Hydrellia,,ms2,Hydrellia ms2,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_83,,Network,Diptera,,Ephydrididae,Hydrelliinae,,Hydrellia,,ms2,Hydrellia ms2,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_84,,Network,Diptera,,Ephydrididae,Hydrelliinae,,Hydrellia,,ms2,Hydrellia ms2,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_69,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_70,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,LAnkeny RefugeGE WAVE OF GRENISH SYRPHIDeschutes CAME AT END BUT COULDNT 5 MIN RULE THEM,1,DD_20200603_01,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_02,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_03,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_04,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_05,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_06,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_07,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_08,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_09,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_10,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_11,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_12,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_13,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_14,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_15,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_16,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_17,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_18,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_19,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_20,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_21,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_22,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_23,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_24,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_25,,Network,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,,,det. S. Fitzgerald,9,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_74,,Network,Diptera,,Sarcophagidae,,,Sarcophagidae,,ms1,Sarcophagidae ms1,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_85,,Network,Diptera,,Sciaridae,,,Sciaridae,,sp.,Sciaridae sp.,,,det. S. Fitzgerald,13,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_61,,Network,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,det. S. Fitzgerald,8,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_62,,Network,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,det. S. Fitzgerald,8,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_63,,Network,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,det. S. Fitzgerald,8,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_64,,Network,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,det. S. Fitzgerald,8,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_86,,Network,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,det. S. Fitzgerald,8,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_87,,Network,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,det. S. Fitzgerald,8,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_88,,Network,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,det. S. Fitzgerald,8,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_89,,Network,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,det. S. Fitzgerald,8,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_90,,Network,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,det. S. Fitzgerald,8,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,,1,DD_20200603_60,,Network,Diptera,,Syrphidae,Eristalinae,Milesiini,Syritta,,pipiens,Syritta pipiens,,,det. S. Fitzgerald,11,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_27,,Network,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,,marginatus,Toxomerus marginatus,,,det. S. Fitzgerald,7,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_28,,Network,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,,marginatus,Toxomerus marginatus,,,det. S. Fitzgerald,7,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_29,,Network,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,,marginatus,Toxomerus marginatus,,,det. S. Fitzgerald,7,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,,1,DD_20200603_75,,Network,Diptera,,Conopidae,Myopinae,,Zodion,,ms1,Zodion ms1,,,det. S. Fitzgerald,11,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,,1,DD_20200603_26,,Network,Diptera,,Conopidae,Myopinae,,Zodion,,ms1,Zodion ms1,,,det. S. Fitzgerald,11,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,SM YEL BLK SYRPHID,1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,SM YEL BLK SYRPHID,1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,BEE LIKE SYRPHID,1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,TINY BLK BLY (EPHYDRID SIZE),1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,14:53,DD,73.3,46.3,3,ACHMIL,23,25,TINY BLK BLY (EPHYDRID SIZE),1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,"SM ""EPHYDRID"" SIZE FLY",1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,BLK YEL SYRPHID ~6MM,1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,"SM ""EPHYDRID"" SIZE FLY",1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,TINY GNAT,1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,15:43,DD,74.6,37.8,3.7,LEUVUL,92,92,"SM ""EPHYDRID"" SIZE FLY",1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,A. MELLIFERA - 5 MIN RULE,1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
AN,Ankeny Refuge,20200603,MID,13:05,DD,70.8,49.7,4.9,POTGRA,220,280,A. MELLIFERA,1,MISSED,,Network,none,,none,,,Missing,,,Missing,,,,,,,,,,,,,,,,
